model_a,model_b,feature,cohens_d,mean_a,mean_b
chatgpt,gemini,fw_would,0.3177975679283407,0.0013045714285714288,0.00023314285714285716
chatgpt,gemini,fw_you,0.2533231068660761,0.008773428571428571,0.005313714285714285
chatgpt,gemini,fw_your,-0.04008269274948195,0.0015442857142857144,0.0016905714285714287
chatgpt,gemini,fw_yours,0.0,0.0,0.0
chatgpt,gemini,fw_yourself,0.3428144583209273,0.00022085714285714287,0.0
chatgpt,gemini,fw_yourselves,0.0,0.0,0.0
claude,gemini,ttr,-1.4230712147608802,0.6186702857142858,0.6732371428571429
claude,gemini,mtld,-1.0758925287842653,111.58234285714286,155.90611428571427
claude,gemini,hapax_ratio,-1.4541938222311273,0.47800314285714285,0.5602974285714286
claude,gemini,avg_word_length,-0.14329111599115696,4.735571428571428,4.807371428571429
claude,gemini,word_length_std,0.15689370588178564,2.4424,2.3889142857142858
claude,gemini,long_word_ratio,-0.13292796430410417,0.22832885714285714,0.2390908571428571
claude,gemini,yule_k,-0.010547590893011861,125.5700285714286,126.06640000000002
claude,gemini,pos_noun_ratio,-0.8406012617478469,0.22114085714285714,0.2625445714285714
claude,gemini,pos_verb_ratio,-0.1754787706331818,0.14190742857142855,0.14574800000000002
claude,gemini,pos_adj_ratio,-1.2356815582918415,0.07862314285714286,0.1168014285714286
claude,gemini,pos_adv_ratio,0.5969580144715833,0.05956314285714285,0.04796
claude,gemini,pos_pron_ratio,0.9000383242899952,0.121216,0.07105457142857144
claude,gemini,pos_det_ratio,-0.3546722296327303,0.12012514285714287,0.1324157142857143
claude,gemini,pos_adp_ratio,0.01762531249349024,0.10635914285714286,0.10588685714285713
claude,gemini,pos_cconj_ratio,-0.19673257147031986,0.026662857142857144,0.028743714285714286
claude,gemini,pos_sconj_ratio,0.3559384556860517,0.016668571428571425,0.013163714285714287
claude,gemini,pos_aux_ratio,1.7454385862645896,0.05969457142857142,0.03257628571428571
claude,gemini,pos_part_ratio,0.5135280477195878,0.020734000000000002,0.014923142857142855
claude,gemini,pos_intj_ratio,-0.16779657796684386,0.0014831428571428571,0.0023742857142857138
claude,gemini,pos_num_ratio,0.5050362986139224,0.010846857142857144,0.006379142857142857
claude,gemini,pos_propn_ratio,-0.26109406140156577,0.014977428571428574,0.019432285714285714
claude,gemini,avg_sent_length,-0.661039315539216,12.771142857142857,15.764685714285715
claude,gemini,std_sent_length,1.0849161922643669,9.206742857142856,6.171228571428571
claude,gemini,num_sentences,0.5510635281378566,23.057142857142857,17.914285714285715
claude,gemini,num_words,0.3518878905930377,253.4857142857143,249.02857142857144
claude,gemini,max_dep_depth,0.0,101.0,101.0
claude,gemini,mean_dep_depth,0.0,101.0,101.0
claude,gemini,flesch_reading_ease,0.23301151934421355,63.99028571428571,59.131028571428565
claude,gemini,flesch_kincaid_grade,-0.34521070494350464,7.744342857142858,8.986657142857144
claude,gemini,gunning_fog,-0.285944736715913,9.706714285714286,10.885542857142857
claude,gemini,smog_index,-0.13940339020029688,10.286657142857145,10.709171428571429
claude,gemini,dale_chall,-0.8501263786159332,8.507314285714287,9.886542857142857
claude,gemini,discourse_marker_count,-0.6341628468955746,0.14285714285714285,0.6857142857142857
claude,gemini,discourse_marker_rate,-0.6325963102356803,0.054931428571428575,0.2681857142857143
claude,gemini,punct_comma,-1.2740802875448562,1.033877142857143,1.4982085714285713
claude,gemini,punct_period,0.47782292071575394,1.469317142857143,1.1792257142857143
claude,gemini,punct_semicolon,-0.9832268849351095,0.00184,0.034094285714285716
claude,gemini,punct_colon,0.4795069253906871,0.04031428571428572,0.018962857142857142
claude,gemini,punct_question,-0.04055730685239577,0.04126285714285714,0.046282857142857146
claude,gemini,punct_exclamation,-0.23904572186687872,0.0,0.004402857142857142
claude,gemini,punct_dash,2.0052810417364486,0.19699999999999998,0.04780857142857143
claude,gemini,punct_hyphen,-0.7689554593780646,0.059277142857142855,0.13013142857142856
claude,gemini,punct_quote,0.21015347884594796,0.5632600000000001,0.3701428571428571
claude,gemini,punct_single_quote,0.4959386226625451,0.2833628571428572,0.1429857142857143
claude,gemini,punct_ellipsis,0.0,0.0,0.0
claude,gemini,punct_total,0.13038451534064477,3.6895400000000005,3.472234285714286
claude,gemini,fw_a,-0.9438272920209874,0.027900285714285714,0.040161999999999996
claude,gemini,fw_about,0.48961222463177956,0.0024965714285714287,0.000918
claude,gemini,fw_above,0.05840263231165567,0.0006671428571428573,0.0005737142857142857
claude,gemini,fw_after,0.49991226502969804,0.0004477142857142857,0.0
claude,gemini,fw_again,0.33271726288911513,0.000902,0.0003311428571428571
claude,gemini,fw_all,-0.17114683427915306,0.0008997142857142856,0.0012702857142857142
claude,gemini,fw_am,0.07577784045438163,0.0005714285714285716,0.00046742857142857144
claude,gemini,fw_an,-0.021561199430814956,0.0032385714285714283,0.0033139999999999997
claude,gemini,fw_and,-0.11306840021790372,0.020136285714285714,0.021176857142857147
claude,gemini,fw_any,-0.21569569273302183,0.00021371428571428572,0.00044942857142857143
claude,gemini,fw_are,0.5013584506868096,0.004464571428571428,0.002067714285714286
claude,gemini,fw_as,-0.14676245969579357,0.003264285714285714,0.0038759999999999992
claude,gemini,fw_at,0.5656308542192654,0.008425428571428573,0.005524857142857142
claude,gemini,fw_be,0.42035250274133495,0.0028274285714285714,0.001553142857142857
claude,gemini,fw_because,0.6128361167311984,0.001928857142857143,0.0003297142857142857
claude,gemini,fw_been,0.7239826435174851,0.003573428571428572,0.0006742857142857142
claude,gemini,fw_before,0.0425701130304098,0.0024888571428571425,0.002325428571428571
claude,gemini,fw_being,0.8862908786911629,0.0020434285714285715,0.00011257142857142857
claude,gemini,fw_below,-0.012195895968682828,0.00033857142857142853,0.0003525714285714286
claude,gemini,fw_between,0.3609233504929611,0.0012325714285714286,0.000584
claude,gemini,fw_both,0.25889258048173,0.00033857142857142853,0.000104
claude,gemini,fw_but,-0.0640548858461034,0.003850285714285714,0.004137714285714285
claude,gemini,fw_by,-0.18966908820218337,0.0031685714285714286,0.004040285714285714
claude,gemini,fw_could,0.1990697397210705,0.0005857142857142857,0.00032942857142857144
claude,gemini,fw_did,0.03692159525179751,0.002056857142857143,0.0019240000000000004
claude,gemini,fw_do,0.5286474200766709,0.0023699999999999997,0.0007751428571428572
claude,gemini,fw_does,0.8548192471502244,0.0030745714285714287,0.00033885714285714286
claude,gemini,fw_doing,0.46589674722632773,0.000576,0.0
claude,gemini,fw_down,-0.4633970893272869,0.0007957142857142857,0.002031714285714286
claude,gemini,fw_during,0.0,0.0,0.0
claude,gemini,fw_each,0.4190499991352463,0.001238,0.0003557142857142857
claude,gemini,fw_few,-0.40792156811989494,0.0,0.0004637142857142858
claude,gemini,fw_for,0.39240116442780953,0.007149142857142857,0.004390571428571428
claude,gemini,fw_from,0.04293033585695429,0.004341428571428571,0.004147714285714286
claude,gemini,fw_further,0.32634914949756727,0.0003314285714285714,0.0
claude,gemini,fw_had,0.6574634396321521,0.007492857142857142,0.0019108571428571427
claude,gemini,fw_has,0.5721214072156796,0.004784,0.0019197142857142857
claude,gemini,fw_have,0.46085128019569976,0.0030700000000000002,0.0014019999999999998
claude,gemini,fw_having,0.23904572186687875,0.00011371428571428572,0.0
claude,gemini,fw_he,0.06132726411213897,0.006105999999999999,0.005480857142857142
claude,gemini,fw_her,0.096884165031888,0.004173142857142857,0.003461428571428572
claude,gemini,fw_here,0.49047894364785155,0.002313142857142857,0.000788
claude,gemini,fw_hers,0.0,0.0,0.0
claude,gemini,fw_herself,0.4089643824987185,0.0005577142857142857,0.0
claude,gemini,fw_him,0.23343632683787596,0.0012654285714285714,0.0007534285714285715
claude,gemini,fw_himself,0.0,0.0,0.0
claude,gemini,fw_his,-0.50138133124874,0.0028131428571428574,0.007514857142857143
claude,gemini,fw_how,0.2437528033100817,0.0010314285714285714,0.0005728571428571429
claude,gemini,fw_i,0.21033853915376852,0.009988857142857141,0.006677142857142857
claude,gemini,fw_if,-0.1378294179728576,0.0006882857142857143,0.0009845714285714284
claude,gemini,fw_in,0.590798577288605,0.01452657142857143,0.010268857142857144
claude,gemini,fw_into,-0.5924759411865771,0.0013591428571428572,0.0033394285714285713
claude,gemini,fw_is,0.43229119266740024,0.012815428571428573,0.008916571428571432
claude,gemini,fw_it,0.818857356334352,0.017128,0.009364857142857144
claude,gemini,fw_its,0.5091972462801709,0.005322571428571428,0.0027482857142857144
claude,gemini,fw_itself,0.3297717685708998,0.0012191428571428572,0.0005942857142857143
claude,gemini,fw_just,-0.4197427112012721,0.0015937142857142855,0.0030268571428571423
claude,gemini,fw_me,-0.44624947572231044,0.0003617142857142857,0.0013214285714285715
claude,gemini,fw_more,0.3329954536493313,0.002125428571428571,0.001254
claude,gemini,fw_most,0.6006361628983834,0.0013417142857142857,0.00010857142857142858
claude,gemini,fw_my,-0.4402129238328799,0.0008008571428571429,0.002200857142857143
claude,gemini,fw_myself,0.0,0.0,0.0
claude,gemini,fw_no,-0.23657796419405294,0.002625428571428571,0.0038528571428571435
claude,gemini,fw_nor,0.0012821464115902394,0.00011342857142857141,0.00011257142857142857
claude,gemini,fw_not,1.3042431008454591,0.010207714285714285,0.002368285714285714
claude,gemini,fw_now,0.21103211883093198,0.0017051428571428573,0.0011331428571428569
claude,gemini,fw_of,-0.47104166538461995,0.021296,0.028248
claude,gemini,fw_off,-0.08314202256761767,0.00035,0.0004514285714285715
claude,gemini,fw_on,0.47981153706780655,0.006932285714285714,0.004922571428571429
claude,gemini,fw_once,0.18079255445173117,0.0010205714285714286,0.0006774285714285713
claude,gemini,fw_only,-0.05595171231108432,0.0013705714285714287,0.0015291428571428572
claude,gemini,fw_or,-0.1704205548943765,0.002118,0.0027251428571428574
claude,gemini,fw_other,0.33634338343599535,0.00044914285714285716,0.00011
claude,gemini,fw_our,-0.4168846714264284,0.00011428571428571428,0.0006580000000000001
claude,gemini,fw_ours,0.0,0.0,0.0
claude,gemini,fw_ourselves,0.0,0.0,0.0
claude,gemini,fw_out,-0.3787230745034715,0.0011114285714285716,0.002027142857142857
claude,gemini,fw_over,-0.2831606544722835,0.0009040000000000001,0.0015751428571428572
claude,gemini,fw_own,0.3823544308729254,0.0011297142857142858,0.0004677142857142857
claude,gemini,fw_same,0.5340966088084085,0.001685142857142857,0.00044428571428571434
claude,gemini,fw_she,0.6484507239207209,0.009202285714285715,0.001796
claude,gemini,fw_should,0.2855776205225257,0.0011017142857142857,0.00044085714285714285
claude,gemini,fw_so,0.14019318299598937,0.0009017142857142859,0.000594
claude,gemini,fw_some,0.3505307519108581,0.000924,0.0003497142857142857
claude,gemini,fw_such,-0.006393841903993665,0.00021428571428571427,0.00022142857142857142
claude,gemini,fw_than,0.8542173403380068,0.0035648571428571426,0.0007888571428571428
claude,gemini,fw_that,1.1555896610044076,0.015488,0.008215428571428571
claude,gemini,fw_the,-0.0668337908964972,0.07689457142857144,0.07885085714285715
claude,gemini,fw_their,-0.13882932807497944,0.002492571428571428,0.003095714285714286
claude,gemini,fw_theirs,0.0,0.0,0.0
claude,gemini,fw_them,0.5504687407663563,0.0031682857142857138,0.0011300000000000001
claude,gemini,fw_themselves,0.34302920680842225,0.00021457142857142858,0.0
claude,gemini,fw_then,0.3826200048447588,0.0027054285714285713,0.0015834285714285716
claude,gemini,fw_there,0.21557114729865684,0.0019454285714285713,0.001382
claude,gemini,fw_these,0.26361985404407196,0.000996857142857143,0.0004577142857142857
claude,gemini,fw_they,0.7568508235868965,0.0042002857142857146,0.0012602857142857142
claude,gemini,fw_this,0.6465947346387219,0.0063365714285714275,0.0035362857142857145
claude,gemini,fw_those,0.25492808540073325,0.0006857142857142857,0.00034228571428571424
claude,gemini,fw_through,-0.15057489511067645,0.0023814285714285712,0.002949428571428571
claude,gemini,fw_to,-0.3866159376573746,0.014669714285714286,0.01834257142857143
claude,gemini,fw_too,0.3296048158022226,0.0009951428571428572,0.00045400000000000003
claude,gemini,fw_under,-0.3544353063016329,0.00034885714285714283,0.0009379999999999999
claude,gemini,fw_until,0.20155031160904097,0.0005702857142857144,0.0003182857142857143
claude,gemini,fw_up,-0.27877926620329146,0.0014662857142857142,0.002218857142857143
claude,gemini,fw_very,0.0648675018308127,0.000908857142857143,0.0007854285714285715
claude,gemini,fw_was,0.21941835184678793,0.008422857142857143,0.006296857142857143
claude,gemini,fw_we,-0.1061116303519467,0.0020745714285714287,0.0026748571428571433
claude,gemini,fw_were,0.4903272565972698,0.0019302857142857142,0.0007685714285714286
claude,gemini,fw_what,0.5890530666594337,0.002592857142857143,0.0008008571428571429
claude,gemini,fw_when,0.15679690867720458,0.0022628571428571424,0.0018297142857142856
claude,gemini,fw_where,-0.19198455025756841,0.0017311428571428573,0.002351142857142857
claude,gemini,fw_which,0.8081323308644988,0.0017851428571428569,0.00010942857142857144
claude,gemini,fw_while,-0.18593466811521864,0.0005648571428571429,0.0009005714285714285
claude,gemini,fw_who,0.2980773217782946,0.002244,0.001252857142857143
claude,gemini,fw_whom,0.342431560621288,0.00022314285714285714,0.0
claude,gemini,fw_why,0.34271072229132765,0.0002277142857142857,0.0
claude,gemini,fw_will,-0.08487298373212025,0.0010234285714285714,0.0012902857142857143
claude,gemini,fw_with,0.19742233882661486,0.007099428571428571,0.006168857142857142
claude,gemini,fw_would,0.4221788984739063,0.0007937142857142857,0.00023314285714285716
claude,gemini,fw_you,0.30846506266259477,0.009499428571428572,0.005313714285714285
claude,gemini,fw_your,0.18104608135764677,0.002415142857142857,0.0016905714285714287
claude,gemini,fw_yours,0.0,0.0,0.0
claude,gemini,fw_yourself,0.0,0.0,0.0
claude,gemini,fw_yourselves,0.0,0.0,0.0
